Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Vadala Shawn,Chief Financial Officer,2022-02-25,Sale,1445,1846,2667470,Mar 01 10:13 AM
Aggersbjerg Peter,Head of Divisions,2022-02-15,Sale,1424.29,694,988457,Feb 17 08:26 AM
Filliol Olivier A,Director,2021-11-29,Option Exercise,169.37,8930,1512474,Dec 01 01:57 PM
Filliol Olivier A,Director,2021-11-29,Sale,1536.29,8930,13719034,Dec 01 01:57 PM
Filliol Olivier A,Director,2021-11-16,Option Exercise,169.37,4285,725750,Nov 18 02:11 PM
Filliol Olivier A,Director,2021-11-16,Sale,1538.49,6537,10057084,Nov 18 02:11 PM
Filliol Olivier A,Director,2021-11-15,Option Exercise,169.37,3715,629210,Nov 17 02:04 PM
Keller Gerry,Head of Process Analytics,2021-11-15,Option Exercise,564.89,259,146306,Nov 17 01:50 PM
Keller Gerry,Head of Process Analytics,2021-11-15,Sale,1545.08,259,400174,Nov 17 01:50 PM
Filliol Olivier A,Director,2021-11-15,Sale,1533.99,3715,5698767,Nov 17 02:04 PM
Magloth Christian,Head of Human Resources,2021-11-10,Option Exercise,244.99,1100,269489,Nov 23 01:46 PM
Filliol Olivier A,Director,2021-11-10,Option Exercise,169.37,8000,1354960,Nov 12 08:31 AM
Filliol Olivier A,Director,2021-11-10,Sale,1546.57,8000,12372541,Nov 12 08:31 AM
Magloth Christian,Head of Human Resources,2021-11-10,Sale,1540.87,1100,1694958,Nov 23 01:46 PM
Vadala Shawn,Chief Financial Officer,2021-11-09,Option Exercise,253.46,1100,278804,Nov 12 08:29 AM
Vadala Shawn,Chief Financial Officer,2021-11-09,Sale,1548,1100,1702800,Nov 12 08:29 AM
FILLIOL OLIVER A,Director,2021-08-23,Option Exercise,169.37,7500,1270275,Aug 25 08:41 AM
FILLIOL OLIVER A,Director,2021-08-23,Sale,1533.41,7500,11500599,Aug 25 08:41 AM
de la Guerroniere Marc,Head of Eur & NA Market Orgs,2021-08-17,Option Exercise,349.98,2669,934086,Aug 19 10:46 AM
de la Guerroniere Marc,Head of Eur & NA Market Orgs,2021-08-17,Sale,1536.74,3627,5573741,Aug 19 10:46 AM
Chu Wah-Hui,Director,2021-08-13,Option Exercise,149.95,400,59980,Aug 17 11:43 AM
Chu Wah-Hui,Director,2021-08-13,Sale,1528,60,91680,Aug 17 11:43 AM
Keller Gerry,Head of Process Analytics,2021-08-12,Sale,1513.88,124,187721,Aug 16 10:02 AM
SPOERRY ROBERT F,Director,2021-08-10,Option Exercise,169.37,1000,169370,Aug 12 11:50 AM
SPOERRY ROBERT F,Director,2021-08-10,Sale,1530,1000,1530000,Aug 12 11:50 AM
FILLIOL OLIVER A,Director,2021-08-09,Option Exercise,169.37,7500,1270275,Aug 11 09:43 AM
FILLIOL OLIVER A,Director,2021-08-09,Sale,1521.04,7500,11407776,Aug 11 09:43 AM
SPOERRY ROBERT F,Director,2021-08-06,Option Exercise,169.37,1000,169370,Aug 10 12:20 PM
SPOERRY ROBERT F,Director,2021-08-06,Sale,1530,1000,1530000,Aug 10 12:20 PM
Chu Wah-Hui,Director,2021-08-05,Option Exercise,149.95,300,44985,Aug 09 12:07 PM
FILLIOL OLIVER A,Director,2021-08-05,Option Exercise,169.37,5000,846850,Aug 09 12:08 PM
FILLIOL OLIVER A,Director,2021-08-05,Sale,1516.99,5000,7584956,Aug 09 12:08 PM
Chu Wah-Hui,Director,2021-08-05,Sale,1528,45,68760,Aug 09 12:07 PM
SPOERRY ROBERT F,Director,2021-08-04,Option Exercise,169.37,1000,169370,Aug 06 09:29 AM
SPOERRY ROBERT F,Director,2021-08-04,Sale,1500,1000,1500000,Aug 06 09:29 AM
FILLIOL OLIVER A,Director,2021-08-03,Option Exercise,169.37,5000,846850,Aug 05 10:34 AM
Magloth Christian,Head of Human Resources,2021-08-03,Option Exercise,169.37,1250,211712,Aug 05 10:33 AM
Magloth Christian,Head of Human Resources,2021-08-03,Sale,1486.18,1250,1857725,Aug 05 10:33 AM
FILLIOL OLIVER A,Director,2021-08-03,Sale,1489.82,5000,7449120,Aug 05 10:34 AM
Vadala Shawn,Chief Financial Officer,2021-08-02,Option Exercise,209.55,1035,216889,Aug 04 10:30 AM
SALICE THOMAS P,Director,2021-08-02,Sale,1479.08,1500,2218620,Aug 04 10:32 AM
SALICE THOMAS P,Director,2021-08-02,Sale,1483.05,10000,14830500,Aug 04 10:32 AM
Vadala Shawn,Chief Financial Officer,2021-08-02,Sale,1483,1035,1534905,Aug 04 10:30 AM
