Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Rao Dana,"EVP, Gen. Counsel & Secretary",2021-10-26,Sale,650.91,489,318295,Oct 26 05:12 PM
Lewnes Ann,"EVP, CMO, Corp Strategy & Dev",2021-10-26,Sale,650.91,582,378830,Oct 26 05:11 PM
Chen Gloria,"EVP, Chief People Officer",2021-10-25,Sale,644.47,42,27068,Oct 26 05:10 PM
Chen Gloria,"EVP, Chief People Officer",2021-10-24,Option Exercise,0,573,0,Oct 26 05:10 PM
Garfield Mark S.,"SVP, CAO & Corp. Controller",2021-10-24,Option Exercise,0,36,0,Oct 26 05:10 PM
Lewnes Ann,"EVP, CMO, Corp Strategy & Dev",2021-10-24,Option Exercise,0,1152,0,Oct 26 05:11 PM
Belsky Scott,"EVP, CPO, Creative Cloud",2021-10-24,Option Exercise,0,1403,0,Oct 26 05:10 PM
NARAYEN SHANTANU,"Chairman, President and CEO",2021-10-24,Option Exercise,0,4334,0,Oct 26 05:11 PM
Parasnis Abhay,"EVP, CTO, Document Cloud",2021-10-24,Option Exercise,0,1403,0,Oct 26 05:12 PM
Rao Dana,"EVP, Gen. Counsel & Secretary",2021-10-24,Option Exercise,0,967,0,Oct 26 05:12 PM
WARNOCK JOHN E,Director,2021-09-24,Sale,628.03,3000,1884097,Sep 27 04:57 PM
NARAYEN SHANTANU,"Chairman, President and CEO",2021-09-24,Sale,620.26,40000,24810482,Sep 27 04:56 PM
Chen Gloria,"EVP, Chief People Officer",2021-09-24,Sale,628,42,26376,Sep 27 04:55 PM
Belsky Scott,"EVP, CPO, Creative Cloud",2021-09-24,Sale,628,2750,1727000,Sep 27 04:53 PM
Chen Gloria,"EVP, Chief People Officer",2021-08-30,Option Exercise,0,224,0,Aug 31 06:34 PM
Chen Gloria,"EVP, Chief People Officer",2021-08-25,Sale,659.63,42,27704,Aug 26 05:54 PM
Lewnes Ann,"EVP, CMO, Corp Strategy & Dev",2021-07-30,Sale,619.03,1164,720551,Aug 02 04:26 PM
Rao Dana,"EVP, Gen. Counsel & Secretary",2021-07-27,Sale,621.71,488,303394,Jul 28 05:05 PM
Lewnes Ann,"EVP, CMO, Corp Strategy & Dev",2021-07-24,Option Exercise,0,1153,0,Jul 27 05:10 PM
Rao Dana,"EVP, Gen. Counsel & Secretary",2021-07-24,Option Exercise,0,966,0,Jul 27 05:13 PM
Murphy John Francis,EVP and CFO,2021-07-24,Option Exercise,0,1404,0,Jul 27 05:12 PM
Parasnis Abhay,"EVP, CTO, Document Cloud",2021-07-24,Option Exercise,0,1404,0,Jul 27 05:12 PM
NARAYEN SHANTANU,"Chairman, President and CEO",2021-07-24,Option Exercise,0,4335,0,Jul 27 05:13 PM
Garfield Mark S.,"SVP, CAO & Corp. Controller",2021-07-24,Option Exercise,0,36,0,Jul 27 05:11 PM
Belsky Scott,"EVP, CPO, Creative Cloud",2021-07-24,Option Exercise,0,1404,0,Jul 27 05:10 PM
Chen Gloria,"EVP, Chief People Officer",2021-07-24,Option Exercise,0,573,0,Jul 27 05:10 PM
Chen Gloria,"EVP, Chief People Officer",2021-07-23,Sale,625.76,43,26908,Jul 27 05:10 PM
