Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Palmer Thomas Ronald,President & CEO,2022-01-03,Sale,61.21,7000,428470,Jan 05 04:40 PM
Atkinson Robert D,EVP & COO,2022-01-03,Sale,61.21,3000,183630,Jan 05 04:38 PM
Rhodes Blake,"SVP, Strategic Development",2022-01-03,Sale,61.21,500,30605,Jan 05 04:35 PM
Buese Nancy,EVP & CFO,2021-12-30,Sale,60.78,10000,607800,Jan 03 04:57 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-12-08,Sale,55.61,4000,222440,Dec 10 04:45 PM
Rhodes Blake,"SVP, Strategic Development",2021-12-01,Sale,55.23,500,27615,Dec 03 04:51 PM
Palmer Thomas Ronald,President & CEO,2021-12-01,Sale,55.23,7000,386610,Dec 03 04:39 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-11-10,Sale,58.18,4000,232720,Nov 12 04:43 PM
Rhodes Blake,"SVP, Strategic Development",2021-11-03,Sale,55,500,27500,Nov 05 04:55 PM
Palmer Thomas Ronald,President & CEO,2021-11-01,Sale,53.78,7000,376460,Nov 03 04:42 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-10-13,Sale,55.1,4000,220400,Oct 15 04:57 PM
Rhodes Blake,"SVP, Strategic Development",2021-10-04,Sale,55,500,27500,Oct 05 04:41 PM
Palmer Thomas Ronald,President & CEO,2021-10-01,Sale,54.65,7000,382550,Oct 05 04:37 PM
Buese Nancy,EVP & CFO,2021-09-30,Sale,52.29,10000,522900,Oct 01 04:44 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-09-08,Sale,57.75,4000,231000,Sep 10 04:35 PM
Gehring Dean,EVP & CTO,2021-09-03,Sale,60,2991,179460,Sep 08 04:41 PM
Rhodes Blake,"SVP, Strategic Development",2021-09-01,Sale,58.1,500,29050,Sep 02 04:38 PM
Palmer Thomas Ronald,President & CEO,2021-09-01,Sale,58.1,7000,406700,Sep 02 04:34 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-08-11,Sale,58.8,4000,235200,Aug 13 04:36 PM
Palmer Thomas Ronald,President & CEO,2021-08-02,Sale,62.56,7000,437920,Aug 04 04:40 PM
Rhodes Blake,"SVP, Strategic Development",2021-08-02,Sale,62.56,500,31280,Aug 04 04:38 PM
Atkinson Robert D,EVP & COO,2021-08-02,Sale,62.56,2024,126621,Aug 04 04:34 PM
Cmil Jennifer,"EVP, Human Resources",2021-07-27,Sale,61,597,36417,Jul 28 04:49 PM
Gottesfeld Stephen P,EVP and Chief S&EA Officer,2021-07-14,Sale,64.31,4000,257240,Jul 16 04:45 PM
Rhodes Blake,"SVP, Strategic Development",2021-07-01,Sale,64,500,32000,Jul 02 04:38 PM
Palmer Thomas Ronald,President & CEO,2021-07-01,Sale,64,7000,448000,Jul 02 04:41 PM
Buese Nancy,EVP & CFO,2021-06-30,Sale,62.84,10000,628400,Jul 02 04:36 PM
