Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Nachmias Stuart,President & CEO CET,2022-01-31,Buy,86.45,8,667,Feb 04 05:11 PM
Sanchez Robert,"President & CEO, O&R",2021-12-31,Buy,85.32,64,5466,Jan 05 05:37 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-12-31,Buy,85.32,110,9390,Jan 05 05:35 PM
RESHESKE FRANCES,"SVP, Corporate Affairs",2021-12-31,Buy,85.32,1,107,Jan 05 05:36 PM
Miller Joseph,VP & Controller,2021-12-31,Buy,85.32,11,965,Jan 05 05:34 PM
Nachmias Stuart,President & CEO CET,2021-12-31,Buy,85.32,20,1699,Jan 05 05:34 PM
HOGLUND ROBERT N,SVP & CFO,2021-12-31,Buy,85.32,139,11877,Jan 05 05:32 PM
Ketschke Matthew,President CECONY,2021-12-31,Buy,85.32,7,636,Jan 05 05:32 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-12-31,Buy,85.32,12,1016,Jan 05 05:30 PM
Donnley Deneen L,SVP and General Counsel,2021-12-31,Buy,85.32,37,3147,Jan 05 05:31 PM
Cawley Timothy,"Director, President, CEO",2021-12-31,Buy,85.32,70,5961,Jan 05 05:29 PM
Miller Joseph,VP & Controller,2021-12-15,Buy,83.26,1,82,Dec 16 04:56 PM
Saegusa Yukari,Vice President and Treasurer,2021-12-03,Sale,80.45,1451,116740,Dec 06 05:01 PM
Sanchez Robert,"President & CEO, O&R",2021-11-30,Buy,75.4,31,2311,Dec 06 05:02 PM
Nachmias Stuart,President & CEO CET,2021-11-30,Buy,75.4,9,667,Dec 06 04:59 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-11-30,Buy,75.4,28,2079,Dec 06 05:00 PM
Miller Joseph,VP & Controller,2021-11-30,Buy,75.4,3,222,Dec 06 04:58 PM
Ketschke Matthew,President CECONY,2021-11-30,Buy,75.4,1,111,Dec 06 04:56 PM
Cawley Timothy,"Director, President, CEO",2021-11-30,Buy,75.4,31,2316,Dec 06 04:53 PM
HOGLUND ROBERT N,SVP & CFO,2021-11-30,Buy,75.4,31,2315,Dec 06 04:54 PM
Donnley Deneen L,SVP and General Counsel,2021-11-30,Buy,75.4,31,2313,Dec 06 04:51 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-11-30,Buy,75.4,4,333,Dec 06 04:49 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-10-31,Buy,75.4,28,2079,Nov 04 05:04 PM
Ketschke Matthew,President CECONY,2021-10-31,Buy,75.4,1,111,Nov 04 05:02 PM
Donnley Deneen L,SVP and General Counsel,2021-10-31,Buy,75.4,31,2313,Nov 04 04:56 PM
HOGLUND ROBERT N,SVP & CFO,2021-10-31,Buy,75.4,31,2315,Nov 04 04:58 PM
Cawley Timothy,"Director, President, CEO",2021-10-31,Buy,75.4,31,2316,Nov 04 04:56 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-10-31,Buy,75.4,4,333,Nov 04 04:54 PM
Sanchez Robert,"President & CEO, O&R",2021-10-31,Buy,75.4,31,2311,Nov 04 05:05 PM
Miller Joseph,VP & Controller,2021-10-31,Buy,75.4,3,222,Nov 04 05:03 PM
Nachmias Stuart,President & CEO CET,2021-10-31,Buy,75.4,9,667,Nov 04 05:03 PM
RESHESKE FRANCES,"SVP, Corporate Affairs",2021-09-30,Buy,72.59,1,106,Oct 06 04:53 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-09-30,Buy,72.59,127,9233,Oct 06 04:50 PM
Nachmias Stuart,President & CEO CET,2021-09-30,Buy,72.59,23,1664,Oct 06 04:49 PM
Miller Joseph,VP & Controller,2021-09-30,Buy,72.59,13,948,Oct 06 04:47 PM
Ketschke Matthew,President CECONY,2021-09-30,Buy,72.59,9,626,Oct 06 04:45 PM
HOGLUND ROBERT N,SVP & CFO,2021-09-30,Buy,72.59,161,11686,Oct 06 04:39 PM
Donnley Deneen L,SVP and General Counsel,2021-09-30,Buy,72.59,42,3058,Oct 06 04:37 PM
Cawley Timothy,"Director, President, CEO",2021-09-30,Buy,72.59,81,5848,Oct 06 04:36 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-09-30,Buy,72.59,14,996,Oct 06 04:34 PM
Sanchez Robert,"President & CEO, O&R",2021-09-30,Buy,72.59,74,5350,Oct 06 04:54 PM
Miller Joseph,VP & Controller,2021-09-15,Buy,73.99,1,82,Sep 17 04:37 PM
Sanchez Robert,"President & CEO, O&R",2021-08-31,Buy,75.45,31,2311,Sep 03 04:38 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-08-31,Buy,75.45,28,2079,Sep 03 04:37 PM
Miller Joseph,VP & Controller,2021-08-31,Buy,75.45,3,222,Sep 03 04:35 PM
Nachmias Stuart,President & CEO CET,2021-08-31,Buy,75.45,9,667,Sep 03 04:36 PM
HOGLUND ROBERT N,SVP & CFO,2021-08-31,Buy,75.45,31,2315,Sep 03 04:34 PM
Ketschke Matthew,President CECONY,2021-08-31,Buy,75.45,1,111,Sep 03 04:34 PM
Cawley Timothy,"Director, President, CEO",2021-08-31,Buy,75.45,31,2316,Sep 03 04:32 PM
Donnley Deneen L,SVP and General Counsel,2021-08-31,Buy,75.45,31,2313,Sep 03 04:33 PM
de la Bastide Lore,"SVP, Utility Shared Services",2021-08-31,Buy,75.45,4,333,Sep 03 04:31 PM
Sanchez Robert,"President & CEO, O&R",2021-07-31,Buy,73.77,31,2311,Aug 05 05:05 PM
Nadkarni Gurudatta D,"VP, Strategic Planning",2021-07-31,Buy,73.77,28,2079,Aug 05 05:04 PM
Nachmias Stuart,President & CEO CET,2021-07-31,Buy,73.77,9,667,Aug 05 05:02 PM
Miller Joseph,VP & Controller,2021-07-31,Buy,73.77,3,222,Aug 05 05:00 PM
Ketschke Matthew,President CECONY,2021-07-31,Buy,73.77,2,111,Aug 05 04:58 PM
HOGLUND ROBERT N,SVP & CFO,2021-07-31,Buy,73.77,31,2315,Aug 05 04:56 PM
