Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Curtis Scott A,"President, PCG",2021-11-30,Option Exercise,0,3000,0,Dec 01 01:58 PM
Santelli Jonathan N,"EVP, Gen Counsel, Secy",2021-11-30,Option Exercise,0,3000,0,Dec 01 05:59 PM
REILLY PAUL C,Chairman & CEO,2021-11-30,Option Exercise,0,6750,0,Dec 01 05:58 PM
Dowdle Jeffrey A,COO & Head of Asset Mgmt.,2021-11-30,Option Exercise,0,3000,0,Dec 01 04:44 PM
Shoukry Paul M,CFO and Treasurer,2021-11-30,Option Exercise,0,900,0,Dec 01 04:36 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2021-11-30,Option Exercise,0,3300,0,Dec 01 02:58 PM
Perry Jodi,"President, ICD for RJFS",2021-11-29,Option Exercise,0,4500,0,Dec 01 04:02 PM
Raney Steven M,President & CEO RJBank,2021-11-29,Option Exercise,0,4500,0,Dec 01 03:57 PM
Oorlog Jonathan W JR,Senior VP and Controller,2021-11-29,Option Exercise,0,1350,0,Dec 01 03:47 PM
Catanese George,Chief Risk Officer,2021-11-29,Option Exercise,0,2700,0,Dec 01 03:45 PM
Elwyn Tashtego S,CEO & President - RJA,2021-11-29,Option Exercise,0,4500,0,Dec 01 03:40 PM
Allaire Bella Loykhter,Executive Vice President-RJA,2021-11-29,Option Exercise,0,4500,0,Dec 01 02:42 PM
Carson John C Jr.,President,2021-11-29,Option Exercise,0,4500,0,Dec 01 01:58 PM
Curtis Scott A,"President, PCG",2021-11-29,Option Exercise,0,4500,0,Dec 01 01:58 PM
Santelli Jonathan N,"EVP, Gen Counsel, Secy",2021-11-29,Option Exercise,0,4500,0,Dec 01 05:59 PM
REILLY PAUL C,Chairman & CEO,2021-11-29,Option Exercise,0,11250,0,Dec 01 05:58 PM
Dowdle Jeffrey A,COO & Head of Asset Mgmt.,2021-11-29,Option Exercise,0,4500,0,Dec 01 04:44 PM
Shoukry Paul M,CFO and Treasurer,2021-11-29,Option Exercise,0,2700,0,Dec 01 04:36 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2021-11-29,Option Exercise,0,4500,0,Dec 01 02:58 PM
Shoukry Paul M,CFO and Treasurer,2021-11-22,Option Exercise,0,900,0,Nov 23 03:15 PM
Perry Jodi,"President, ICD for RJFS",2021-11-22,Option Exercise,0,300,0,Nov 23 02:53 PM
Oorlog Jonathan W JR,Senior VP and Controller,2021-11-22,Option Exercise,0,450,0,Nov 23 02:52 PM
Bunn James E,Pres-GlobEq&Inv Banking-RJA,2021-11-11,Sale,100.73,15166,1527739,Nov 15 09:08 AM
Allison Paul D,"Chair, President & CEO RJ Ltd.",2021-09-30,Option Exercise,0,7500,0,Oct 04 04:11 PM
Curtis Scott A,"President, PCG",2021-09-07,Option Exercise,55.49,5334,295984,Sep 08 12:18 PM
Curtis Scott A,"President, PCG",2021-07-16,Option Exercise,55.49,5300,294097,Jul 20 11:29 AM
