Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-17,Sale,1996.49,829,1655087,Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-17,Sale,1991.35,1019,2029186,Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-16,Option Exercise,507.79,15552,7897150,Dec 17 04:27 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-12-16,Sale,2033.77,15552,31629117,Dec 17 04:27 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-10,Option Exercise,507.79,5858,2974634,Dec 10 04:52 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-10,Sale,1997.54,5858,11701576,Dec 10 04:52 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-09,Option Exercise,507.79,541,274714,Dec 10 04:52 PM
Finestone Mark A.,Exec. Vice President,2021-12-09,Option Exercise,744.62,11000,8190820,Dec 10 04:51 PM
Finestone Mark A.,Exec. Vice President,2021-12-09,Sale,1987.97,10452,20778286,Dec 10 04:51 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-09,Sale,2008.04,541,1086350,Dec 10 04:52 PM
Saltiel Albert,Sr. Vice President,2021-12-08,Option Exercise,744.62,7200,5361264,Dec 10 04:50 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Option Exercise,722.09,12838,9270170,Dec 10 04:50 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-08,Option Exercise,507.79,1,508,Dec 10 04:52 PM
Smith Richard Craig,Sr. Vice President,2021-12-08,Option Exercise,397.26,4430,1759865,Dec 10 04:51 PM
Smith Richard Craig,Sr. Vice President,2021-12-08,Sale,1975.16,4430,8749947,Dec 10 04:51 PM
Wright Kristen C.,"Sr. VP, Sec. & Gen Counsel",2021-12-08,Sale,2020,1,2020,Dec 10 04:52 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Sale,1965.38,6802,13368522,Dec 10 04:50 PM
Newbern Thomas B,Exec. Vice President,2021-12-08,Sale,1970.21,6036,11892160,Dec 10 04:50 PM
Saltiel Albert,Sr. Vice President,2021-12-08,Sale,1996.44,4328,8640608,Dec 10 04:50 PM
Daniele Philip B.,Executive Vice President,2021-10-22,Option Exercise,507.79,1180,599192,Oct 25 04:06 PM
Daniele Philip B.,Executive Vice President,2021-10-22,Sale,1827.11,1180,2155991,Oct 25 04:06 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-09-24,Sale,1682.81,4500,7572665,Sep 24 06:01 PM
PLEAS CHARLES III,Sr. VP & Controller,2021-09-22,Option Exercise,425.11,7000,2975770,Sep 24 04:31 PM
PLEAS CHARLES III,Sr. VP & Controller,2021-09-22,Sale,1675.9,7000,11731290,Sep 24 04:31 PM
GRIFFIN RONALD B,Sr. Vice President & CIO,2021-07-16,Option Exercise,745.01,7017,5227704,Jul 16 05:39 PM
GRIFFIN RONALD B,Sr. Vice President & CIO,2021-07-16,Sale,1608.29,7017,11285341,Jul 16 05:39 PM
Finestone Mark A.,Exec. Vice President,2021-07-09,Option Exercise,507.79,7900,4011541,Jul 13 04:31 PM
Finestone Mark A.,Exec. Vice President,2021-07-09,Sale,1556.75,7900,12298327,Jul 13 04:31 PM
Saltiel Albert,Sr. Vice President,2021-07-02,Option Exercise,507.79,3200,1624928,Jul 06 04:35 PM
Saltiel Albert,Sr. Vice President,2021-07-02,Sale,1549.22,3200,4957498,Jul 06 04:35 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-07-01,Option Exercise,425.11,14535,6178974,Jul 01 07:39 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-07-01,Sale,1511.74,14535,21973148,Jul 01 07:39 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-30,Option Exercise,425.11,173,73544,Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-30,Sale,1501.32,173,259729,Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-29,Option Exercise,425.11,4492,1909594,Jul 01 07:33 PM
RHODES WILLIAM C III,"Chairman, President & CEO",2021-06-29,Sale,1501.14,4492,6743131,Jul 01 07:33 PM
