Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
GORELICK JAMIE S,Director,2022-02-15,Option Exercise,0,98,0,Feb 17 04:45 PM
Olsavsky Brian T,Senior Vice President and CFO,2022-02-15,Option Exercise,0,1060,0,Feb 17 05:08 PM
Zapolsky David,Senior Vice President,2022-02-15,Option Exercise,0,1060,0,Feb 17 05:15 PM
Clark David H,CEO Worldwide Consumer,2022-02-15,Option Exercise,0,1426,0,Feb 17 05:23 PM
Jassy Andrew R,President and CEO,2022-02-15,Option Exercise,0,2154,0,Feb 17 05:29 PM
Selipsky Adam,CEO Amazon Web Services,2022-02-15,Sale,3150.92,679,2139475,Feb 17 05:45 PM
Jassy Andrew R,President and CEO,2022-02-15,Sale,3150.92,848,2671980,Feb 17 05:29 PM
Clark David H,CEO Worldwide Consumer,2022-02-15,Sale,3150.92,1027,3235995,Feb 17 05:23 PM
Zapolsky David,Senior Vice President,2022-02-15,Sale,3150.92,1060,3339975,Feb 17 05:15 PM
Olsavsky Brian T,Senior Vice President and CFO,2022-02-15,Sale,3150.92,910,2867337,Feb 17 05:08 PM
Reynolds Shelley,Vice President,2022-02-15,Sale,3150.92,222,699504,Feb 17 05:01 PM
Selipsky Adam,CEO Amazon Web Services,2022-01-06,Sale,3270,35,114450,Jan 07 04:24 PM
Selipsky Adam,CEO Amazon Web Services,2022-01-05,Sale,3337.66,34,113480,Jan 07 04:24 PM
Selipsky Adam,CEO Amazon Web Services,2021-12-21,Sale,3357.01,35,117495,Dec 22 05:15 PM
Selipsky Adam,CEO Amazon Web Services,2021-12-20,Sale,3337,34,113458,Dec 22 05:15 PM
Selipsky Adam,CEO Amazon Web Services,2021-12-03,Sale,3455,35,120925,Dec 06 04:51 PM
Selipsky Adam,CEO Amazon Web Services,2021-12-02,Sale,3460,34,117640,Dec 06 04:51 PM
Clark David H,CEO Worldwide Consumer,2021-11-22,Sale,3676,105,385980,Nov 23 04:29 PM
Jassy Andrew R,President and CEO,2021-11-22,Sale,3676,492,1808592,Nov 23 04:36 PM
Jassy Andrew R,President and CEO,2021-11-21,Option Exercise,0,1250,0,Nov 23 04:36 PM
Clark David H,CEO Worldwide Consumer,2021-11-21,Option Exercise,0,190,0,Nov 23 04:29 PM
RUBINSTEIN JONATHAN,Director,2021-11-18,Sale,3700,271,1002700,Nov 19 04:27 PM
Huttenlocher Daniel P,Director,2021-11-18,Sale,3563.61,86,306470,Nov 19 04:23 PM
Zapolsky David,Senior Vice President,2021-11-17,Sale,3564.72,139,495496,Nov 17 06:31 PM
Selipsky Adam,CEO Amazon Web Services,2021-11-16,Sale,3539,34,120326,Nov 17 06:51 PM
RUBINSTEIN JONATHAN,Director,2021-11-15,Option Exercise,0,172,0,Nov 17 06:06 PM
Huttenlocher Daniel P,Director,2021-11-15,Option Exercise,0,172,0,Nov 17 06:01 PM
Alexander Keith Brian,Director,2021-11-15,Option Exercise,0,96,0,Nov 17 05:57 PM
Clark David H,CEO Worldwide Consumer,2021-11-15,Option Exercise,0,1426,0,Nov 17 06:35 PM
Reynolds Shelley,Vice President,2021-11-15,Option Exercise,0,222,0,Nov 17 06:23 PM
STONESIFER PATRICIA Q,Director,2021-11-15,Option Exercise,0,172,0,Nov 17 06:14 PM
RYDER THOMAS O,Director,2021-11-15,Option Exercise,0,172,0,Nov 17 06:10 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-11-15,Option Exercise,0,1060,0,Nov 17 06:27 PM
Zapolsky David,Senior Vice President,2021-11-15,Option Exercise,0,1060,0,Nov 17 06:31 PM
Jassy Andrew R,President and CEO,2021-11-15,Option Exercise,0,2153,0,Nov 17 06:40 PM
Clark David H,CEO Worldwide Consumer,2021-11-15,Sale,3537,785,2776545,Nov 17 06:35 PM
Zapolsky David,Senior Vice President,2021-11-15,Sale,3537,954,3374298,Nov 17 06:31 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-11-15,Sale,3537,910,3218670,Nov 17 06:27 PM
Reynolds Shelley,Vice President,2021-11-15,Sale,3537,222,785214,Nov 17 06:23 PM
Selipsky Adam,CEO Amazon Web Services,2021-11-15,Sale,3534.74,712,2516736,Nov 17 06:51 PM
Jassy Andrew R,President and CEO,2021-11-15,Sale,3535.64,848,2998227,Nov 17 06:40 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3485.57,32700,113978276,Nov 05 04:55 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3454.09,37345,128993086,Nov 05 04:48 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3406.4,9480,32292708,Nov 05 04:42 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3370.77,7800,26291975,Nov 05 04:34 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3382.7,64655,218708329,Nov 05 04:34 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3350.45,67430,225920622,Nov 05 04:27 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3317.1,172140,571005053,Nov 05 04:19 PM
BEZOS JEFFREY P,Executive Chair,2021-11-02,Sale,3319.45,50034,166085277,Nov 03 05:09 PM
BEZOS JEFFREY P,Executive Chair,2021-11-02,Sale,3299.81,254191,838782326,Nov 03 05:03 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3370.77,1600,5393238,Nov 03 05:03 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3337.97,176457,589008859,Nov 03 04:55 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3307.76,126168,417333654,Nov 03 04:47 PM
RUBINSTEIN JONATHAN,Director,2021-09-01,Sale,3500,286,1001000,Sep 02 05:49 PM
Clark David H,CEO Worldwide Consumer,2021-08-23,Sale,3211.9,105,337250,Aug 24 04:41 PM
Jassy Andrew R,President and CEO,2021-08-23,Sale,3211.9,492,1580255,Aug 24 04:49 PM
Jassy Andrew R,President and CEO,2021-08-21,Option Exercise,0,1250,0,Aug 24 04:49 PM
Clark David H,CEO Worldwide Consumer,2021-08-21,Option Exercise,0,190,0,Aug 24 04:41 PM
Zapolsky David,Senior Vice President,2021-08-18,Sale,3241.99,139,450637,Aug 20 04:30 PM
Selipsky Adam,CEO Amazon Web Services,2021-08-16,Sale,3283,1356,4451748,Aug 17 06:41 PM
Jassy Andrew R,President and CEO,2021-08-16,Sale,3283,848,2783984,Aug 17 06:26 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-08-16,Sale,3283,910,2987530,Aug 17 06:08 PM
Zapolsky David,Senior Vice President,2021-08-16,Sale,3283,954,3131982,Aug 17 06:14 PM
Clark David H,CEO Worldwide Consumer,2021-08-16,Sale,3283,784,2573872,Aug 17 06:19 PM
Reynolds Shelley,Vice President,2021-08-16,Sale,3283,222,728826,Aug 17 06:01 PM
Reynolds Shelley,Vice President,2021-08-15,Option Exercise,0,222,0,Aug 17 06:01 PM
McGrath Judith A,Director,2021-08-15,Option Exercise,0,96,0,Aug 17 05:54 PM
Clark David H,CEO Worldwide Consumer,2021-08-15,Option Exercise,0,1425,0,Aug 17 06:19 PM
Zapolsky David,Senior Vice President,2021-08-15,Option Exercise,0,1060,0,Aug 17 06:14 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-08-15,Option Exercise,0,1060,0,Aug 17 06:08 PM
Jassy Andrew R,President and CEO,2021-08-15,Option Exercise,0,2153,0,Aug 17 06:26 PM
RUBINSTEIN JONATHAN,Director,2021-08-02,Sale,3353.1,301,1009283,Aug 04 04:43 PM
Clark David H,CEO Worldwide Consumer,2021-07-07,Sale,3717.29,243,903301,Jul 09 04:41 PM
