Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2022-02-02,Option Exercise,36.19,26890,973149,Feb 04 04:04 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2022-02-02,Sale,75,26890,2016750,Feb 04 04:04 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-22,Option Exercise,32.45,70080,2273776,Dec 23 04:05 PM
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",2021-12-22,Option Exercise,56.46,17975,1014795,Dec 23 04:07 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-22,Sale,70,70080,4905614,Dec 23 04:05 PM
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",2021-12-22,Sale,70,23458,1642060,Dec 23 04:07 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-21,Option Exercise,33.57,40000,1342800,Dec 23 04:05 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-21,Sale,68,45000,3060012,Dec 23 04:05 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-16,Option Exercise,30.95,20000,619000,Dec 17 04:44 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-12-16,Sale,65,25000,1625000,Dec 17 04:44 PM
FURBACHER STEPHEN A,Director,2021-11-19,Sale,65.98,2000,131969,Nov 22 04:05 PM
Hoker Richard A,VP and Corporate Controller,2021-11-18,Option Exercise,37.21,61290,2280412,Nov 19 04:05 PM
Hoker Richard A,VP and Corporate Controller,2021-11-18,Sale,67.57,71545,4834620,Nov 19 04:05 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-11-12,Sale,65,10000,650000,Nov 12 04:20 PM
Barnard Douglas C,"Sr.VP,Gen.Counsel&Secretary",2021-11-08,Sale,62.65,35207,2205726,Nov 09 04:25 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-10-01,Option Exercise,39.48,74875,2955721,Oct 01 09:42 PM
Bohn Christopher D,Sr. VP and CFO,2021-10-01,Option Exercise,30.95,56580,1751151,Oct 01 09:42 PM
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",2021-10-01,Option Exercise,35.22,50830,1790236,Oct 01 09:43 PM
Malik Ashraf K,"Sr. VP, Manufacturing & D'istn",2021-10-01,Sale,59.8,58090,3473517,Oct 01 09:43 PM
Bohn Christopher D,Sr. VP and CFO,2021-10-01,Sale,59.3,56580,3354932,Oct 01 09:42 PM
Frost Bert A,"Sr.VP,Sales,Mkt Dev & Supp Chn",2021-10-01,Sale,59.24,79875,4731797,Oct 01 09:42 PM
Will W Anthony,President & CEO,2021-08-09,Option Exercise,29.92,27450,821249,Aug 10 04:02 PM
