Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Teh Ban Seng,"EVP, Global Sales",2021-09-10,Sale,87.23,2340,204118,Sep 14 07:23 PM
Teh Ban Seng,"EVP, Global Sales",2021-09-09,Option Exercise,0,5803,0,Sep 14 11:03 AM
Fochtman Jeffrey D.,"SVP, Business & Marketing",2021-09-09,Option Exercise,0,5364,0,Sep 14 10:58 AM
SCHUELKE KATHERINE,"SVP, CLO & Corporate Secretary",2021-09-09,Option Exercise,0,5654,0,Sep 14 10:55 AM
Naik Ravi,EVP & CIO,2021-09-09,Option Exercise,0,5992,0,Sep 14 07:21 PM
MOSLEY WILLIAM D,Chief Executive Officer,2021-09-01,Option Exercise,60.83,31500,1916145,Sep 03 04:23 PM
MOSLEY WILLIAM D,Chief Executive Officer,2021-09-01,Sale,86.95,31500,2739059,Sep 03 04:23 PM
Naik Ravi,EVP & CIO,2021-08-21,Option Exercise,0,7695,0,Aug 24 06:17 PM
Teh Ban Seng,"EVP, Global Sales",2021-08-06,Option Exercise,60.87,7250,441308,Aug 10 06:41 PM
Teh Ban Seng,"EVP, Global Sales",2021-08-06,Sale,91.35,7250,662288,Aug 10 06:41 PM
Naik Ravi,EVP & CIO,2021-07-08,Buy,87.73,122,10695,Nov 09 07:51 PM
