Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Zhou Jeff,Director,2021-08-24,Sale,490,300,147000,Aug 26 06:18 PM
Zhou Jeff,Director,2021-08-20,Sale,477,300,143100,Aug 23 04:57 PM
BLEGEN THEODORE,CFO,2021-08-20,Sale,469.24,1897,890148,Aug 23 04:57 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-19,Sale,462,4739,2189418,Aug 23 05:54 PM
BLEGEN THEODORE,CFO,2021-08-12,Sale,457.1,1379,630341,Aug 16 04:45 PM
Hsing Michael,CEO,2021-08-12,Sale,457.1,6373,2913098,Aug 16 04:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-12,Sale,457.1,1651,754672,Aug 16 04:44 PM
Tseng Saria,VP & General Counsel,2021-08-12,Sale,457.1,1651,754672,Aug 16 04:43 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-08-12,Sale,457.1,1651,754672,Aug 16 04:43 PM
Hsing Michael,CEO,2021-08-09,Sale,459.12,7926,3638985,Aug 11 05:09 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-08-09,Sale,459.12,2053,942573,Aug 11 05:10 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-09,Sale,459.12,2053,942573,Aug 11 05:10 PM
BLEGEN THEODORE,CFO,2021-08-09,Sale,459.12,1474,676743,Aug 11 05:09 PM
Tseng Saria,VP & General Counsel,2021-08-09,Sale,459.12,2053,942573,Aug 11 05:09 PM
Moyer James C,Director,2021-08-06,Sale,460.87,7000,3226058,Aug 10 06:27 PM
Zhou Jeff,Director,2021-08-04,Sale,465.22,400,186088,Aug 05 05:26 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-08-02,Sale,455.09,6495,2955808,Aug 04 04:17 PM
Zhou Jeff,Director,2021-07-23,Sale,410,500,205000,Jul 26 07:02 PM
Zhou Jeff,Director,2021-07-21,Sale,402.51,1000,402510,Jul 21 08:18 PM
BLEGEN THEODORE,CFO,2021-07-20,Sale,382.77,1897,726115,Jul 21 08:11 PM
Moyer James C,Director,2021-07-16,Sale,381.41,12000,4576927,Jul 16 05:57 PM
Zhou Jeff,Director,2021-07-14,Sale,392.66,1000,392660,Jul 16 05:03 PM
Zhou Jeff,Director,2021-07-07,Sale,387.27,500,193635,Jul 08 04:47 PM
Zhou Jeff,Director,2021-07-06,Sale,380,500,190000,Jul 06 06:08 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-07-06,Sale,380,7734,2938920,Jul 06 05:45 PM
BLEGEN THEODORE,CFO,2021-07-01,Sale,370.45,905,335257,Jul 06 04:46 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2021-07-01,Sale,370.45,4305,1594787,Jul 06 04:47 PM
Hsing Michael,CEO,2021-07-01,Sale,370.45,10960,4060132,Jul 06 04:45 PM
Tseng Saria,VP & General Counsel,2021-07-01,Sale,370.45,4305,1594787,Jul 06 04:44 PM
Xiao Deming,Pres. of MPS Asia Operations,2021-07-01,Sale,370.45,4305,1594787,Jul 06 04:44 PM
