Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
KELLY ALFRED F JR,CHAIRMAN & CEO,2022-01-31,Sale,224.9,9000,2024100,Feb 01 04:55 PM
MCINERNEY RYAN,PRESIDENT,2022-01-03,Option Exercise,49.35,11194,552396,Jan 04 04:17 PM
MCINERNEY RYAN,PRESIDENT,2022-01-03,Sale,217.52,11194,2434919,Jan 04 04:17 PM
Taneja Rajat,"PRESIDENT, TECHNOLOGY",2022-01-03,Sale,220,7109,1563980,Jan 04 04:12 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-12-31,Option Exercise,95.32,6000,571920,Jan 04 04:06 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-12-31,Sale,216.81,9000,1951290,Jan 04 04:06 PM
MCINERNEY RYAN,PRESIDENT,2021-12-09,Option Exercise,49.35,11193,552347,Dec 09 04:06 PM
MCINERNEY RYAN,PRESIDENT,2021-12-09,Sale,210,11193,2350530,Dec 09 04:06 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-11-30,Option Exercise,95.32,6000,571920,Dec 01 09:12 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-11-30,Sale,195.27,9000,1757430,Dec 01 09:12 PM
MCINERNEY RYAN,PRESIDENT,2021-11-01,Option Exercise,49.35,11193,552347,Nov 02 04:12 PM
MCINERNEY RYAN,PRESIDENT,2021-11-01,Sale,212.44,11193,2377841,Nov 02 04:12 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-10-29,Option Exercise,95.32,6000,571920,Nov 01 04:07 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-10-29,Sale,208.57,9000,1877130,Nov 01 04:07 PM
MCINERNEY RYAN,PRESIDENT,2021-10-01,Option Exercise,45.98,11194,514651,Oct 01 04:29 PM
MCINERNEY RYAN,PRESIDENT,2021-10-01,Sale,224.17,11194,2509359,Oct 01 04:29 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-09-30,Option Exercise,95.32,6000,571920,Sep 30 04:03 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-09-30,Sale,227.58,9000,2048220,Sep 30 04:03 PM
MCINERNEY RYAN,PRESIDENT,2021-09-01,Option Exercise,45.05,11193,504217,Sep 02 05:52 PM
MCINERNEY RYAN,PRESIDENT,2021-09-01,Sale,229.1,11193,2564316,Sep 02 05:52 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-08-31,Option Exercise,95.32,6000,571920,Aug 31 04:11 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-08-31,Sale,230.91,9000,2078190,Aug 31 04:11 PM
MCINERNEY RYAN,PRESIDENT,2021-08-02,Option Exercise,45.05,11193,504217,Aug 03 06:14 PM
MCINERNEY RYAN,PRESIDENT,2021-08-02,Sale,246.29,11193,2756679,Aug 03 06:14 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-07-30,Option Exercise,95.32,6000,571920,Jul 30 04:05 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-07-30,Sale,247.21,9000,2224890,Jul 30 04:05 PM
MAHON TULLIER KELLY,"EVP, CHIEF LEGAL & ADMIN OFFIC",2021-07-28,Sale,248.71,2091,520053,Jul 30 04:08 PM
Taneja Rajat,"PRESIDENT, TECHNOLOGY",2021-07-06,Option Exercise,80.15,42336,3393230,Jul 07 06:46 PM
Taneja Rajat,"PRESIDENT, TECHNOLOGY",2021-07-06,Sale,240,42336,10160640,Jul 07 06:46 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-06-30,Option Exercise,95.32,6000,571920,Jul 01 04:41 PM
KELLY ALFRED F JR,CHAIRMAN & CEO,2021-06-30,Sale,235.11,9000,2115990,Jul 01 04:41 PM
