Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
WALTON JIM C,10% Owner,2021-12-20,Sale,138.97,946981,131602936,Dec 22 06:24 PM
WALTON ALICE L,10% Owner,2021-12-20,Sale,138.97,946981,131602936,Dec 22 06:22 PM
WALTON S ROBSON,Director,2021-12-17,Sale,141.57,433367,61351222,Dec 17 06:28 PM
WALTON ALICE L,10% Owner,2021-12-17,Sale,141.57,433367,61351222,Dec 17 06:26 PM
WALTON JIM C,10% Owner,2021-12-17,Sale,141.57,433367,61351222,Dec 17 06:24 PM
WALTON S ROBSON,Director,2021-12-16,Sale,144.95,498727,72291327,Dec 17 06:28 PM
WALTON ALICE L,10% Owner,2021-12-16,Sale,144.95,498727,72291327,Dec 17 06:26 PM
WALTON JIM C,10% Owner,2021-12-16,Sale,144.95,498727,72291327,Dec 17 06:24 PM
WALTON S ROBSON,Director,2021-12-10,Sale,140.25,925165,129758200,Dec 10 06:47 PM
WALTON ALICE L,10% Owner,2021-12-10,Sale,140.25,925165,129758200,Dec 10 06:43 PM
WALTON JIM C,10% Owner,2021-12-10,Sale,140.25,925165,129758200,Dec 10 06:41 PM
WALTON S ROBSON,Director,2021-12-09,Sale,137.94,704063,97116557,Dec 10 06:47 PM
WALTON ALICE L,10% Owner,2021-12-09,Sale,137.94,704063,97116557,Dec 10 06:43 PM
WALTON JIM C,10% Owner,2021-12-09,Sale,137.94,704063,97116557,Dec 10 06:41 PM
WALTON JIM C,10% Owner,2021-12-08,Sale,137.01,391339,53617554,Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-08,Sale,137.01,391339,53617554,Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-08,Sale,137.01,391339,53617554,Dec 08 06:25 PM
WALTON JIM C,10% Owner,2021-12-07,Sale,138.97,308135,42821521,Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-07,Sale,138.97,308135,42821521,Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-07,Sale,138.97,308135,42821521,Dec 08 06:25 PM
WALTON JIM C,10% Owner,2021-12-06,Sale,138.83,573955,79682550,Dec 08 06:29 PM
WALTON ALICE L,10% Owner,2021-12-06,Sale,138.83,573955,79682550,Dec 08 06:27 PM
WALTON S ROBSON,Director,2021-12-06,Sale,138.83,573955,79682550,Dec 08 06:25 PM
WALTON ALICE L,10% Owner,2021-12-03,Sale,137.24,492161,67544717,Dec 03 06:29 PM
WALTON S ROBSON,Director,2021-12-03,Sale,137.24,492161,67544717,Dec 03 06:26 PM
WALTON JIM C,10% Owner,2021-12-03,Sale,137.24,492161,67544717,Dec 03 06:21 PM
WALTON ALICE L,10% Owner,2021-12-02,Sale,137.21,293226,40232916,Dec 03 06:29 PM
WALTON S ROBSON,Director,2021-12-02,Sale,137.21,293226,40232916,Dec 03 06:26 PM
WALTON JIM C,10% Owner,2021-12-02,Sale,137.21,293226,40232916,Dec 03 06:21 PM
WALTON S ROBSON,Director,2021-12-01,Sale,139.38,409231,57037755,Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-12-01,Sale,139.38,409231,57037755,Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-12-01,Sale,139.38,409231,57037755,Dec 01 06:35 PM
WALTON S ROBSON,Director,2021-11-30,Sale,141.03,621996,87719237,Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-11-30,Sale,141.03,621996,87719237,Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-11-30,Sale,141.03,621996,87719237,Dec 01 06:35 PM
WALTON S ROBSON,Director,2021-11-29,Sale,143.16,414729,59373777,Dec 01 06:40 PM
WALTON ALICE L,10% Owner,2021-11-29,Sale,143.16,414729,59373777,Dec 01 06:38 PM
WALTON JIM C,10% Owner,2021-11-29,Sale,143.16,414729,59373777,Dec 01 06:35 PM
McMillon C Douglas,President and CEO,2021-11-24,Sale,146.78,9708,1424892,Nov 29 04:05 PM
McMillon C Douglas,President and CEO,2021-10-28,Sale,148.4,9708,1440651,Oct 29 05:41 PM
McMillon C Douglas,President and CEO,2021-09-23,Sale,143.27,9708,1390866,Sep 24 05:32 PM
WALTON JIM C,10% Owner,2021-09-21,Sale,143.51,384073,55118825,Sep 22 06:41 PM
WALTON ALICE L,10% Owner,2021-09-21,Sale,143.51,384073,55118825,Sep 22 06:39 PM
WALTON S ROBSON,Director,2021-09-21,Sale,143.51,384073,55118825,Sep 22 06:35 PM
WALTON JIM C,10% Owner,2021-09-20,Sale,142.51,307927,43881757,Sep 22 06:41 PM
WALTON ALICE L,10% Owner,2021-09-20,Sale,142.51,307927,43881757,Sep 22 06:39 PM
WALTON S ROBSON,Director,2021-09-20,Sale,142.51,307927,43881757,Sep 22 06:35 PM
WALTON S ROBSON,Director,2021-09-17,Sale,145.13,505429,73352953,Sep 17 06:57 PM
WALTON ALICE L,10% Owner,2021-09-17,Sale,145.13,505429,73352953,Sep 17 06:53 PM
WALTON JIM C,10% Owner,2021-09-17,Sale,145.13,505429,73352953,Sep 17 06:51 PM
WALTON S ROBSON,Director,2021-09-16,Sale,145.09,173571,25182809,Sep 17 06:57 PM
WALTON ALICE L,10% Owner,2021-09-16,Sale,145.09,173571,25182809,Sep 17 06:53 PM
WALTON JIM C,10% Owner,2021-09-16,Sale,145.09,173571,25182809,Sep 17 06:51 PM
WALTON S ROBSON,Director,2021-09-09,Sale,146.46,1000000,146462178,Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-09,Sale,146.46,1000000,146462178,Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-09,Sale,146.46,1000000,146462178,Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-08,Sale,147.53,670603,98934689,Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-08,Sale,147.53,670603,98934689,Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-08,Sale,147.53,670603,98934689,Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-07,Sale,148.19,330359,48956397,Sep 09 06:57 PM
WALTON JIM C,10% Owner,2021-09-07,Sale,148.19,330359,48956397,Sep 09 06:54 PM
WALTON ALICE L,10% Owner,2021-09-07,Sale,148.19,330359,48956397,Sep 09 06:52 PM
WALTON S ROBSON,Director,2021-09-03,Sale,149.04,544383,81136617,Sep 03 06:40 PM
WALTON JIM C,10% Owner,2021-09-03,Sale,149.04,544383,81136617,Sep 03 06:37 PM
WALTON ALICE L,10% Owner,2021-09-03,Sale,149.04,544383,81136617,Sep 03 06:35 PM
WALTON JIM C,10% Owner,2021-09-02,Sale,148.45,754655,112031363,Sep 02 06:38 PM
WALTON ALICE L,10% Owner,2021-09-02,Sale,148.45,754655,112031363,Sep 02 06:35 PM
WALTON S ROBSON,Director,2021-09-02,Sale,148.45,754655,112031363,Sep 02 06:32 PM
WALTON S ROBSON,Director,2021-08-27,Sale,146.63,363513,53300770,Aug 27 06:46 PM
WALTON ALICE L,10% Owner,2021-08-27,Sale,146.63,363513,53300770,Aug 27 06:41 PM
