Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Riggs Kristen J,"SVP, Chief Growth Officer",2022-03-25,Option Exercise,99.9,608,60739,Mar 28 04:22 PM
Scalia Christopher M,"SVP, CHRO",2022-03-25,Option Exercise,99.9,1647,164535,Mar 28 04:27 PM
Scalia Christopher M,"SVP, CHRO",2022-03-25,Sale,213.64,3647,779130,Mar 28 04:27 PM
Riggs Kristen J,"SVP, Chief Growth Officer",2022-03-25,Sale,211.8,2608,552374,Mar 28 04:22 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-03-24,Sale,209.06,530,110802,Mar 25 04:07 PM
McCalman Jennifer,"VP, Chief Accounting Officer",2022-03-24,Sale,209.06,173,36167,Mar 25 04:06 PM
McCalman Jennifer,"VP, Chief Accounting Officer",2022-03-14,Sale,205.83,352,72452,Mar 15 04:11 PM
Buck Michele,"Chairman, President and CEO",2022-03-07,Sale,211.07,5000,1055350,Mar 08 04:12 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-03-07,Sale,211.07,150,31660,Mar 08 04:10 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-03-01,Sale,202.2,324,65513,Mar 02 04:14 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-02-28,Sale,201.61,407,82055,Mar 01 04:15 PM
Raup Charles R,"President, U.S.",2022-02-22,Option Exercise,99.9,1025,102398,Feb 24 05:43 PM
Raup Charles R,"President, U.S.",2022-02-22,Sale,202.15,1025,207204,Feb 24 05:43 PM
HERSHEY TRUST CO TRUSTEE IN TR,10% Owner,2022-02-14,Sale,203.35,1000000,203350000,Feb 16 04:44 PM
Buck Michele,"Chairman, President and CEO",2022-02-07,Sale,205.08,5000,1025400,Feb 08 04:16 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-02-07,Sale,205.08,150,30762,Feb 08 04:11 PM
Turoff James,"SVP, GC & Secretary",2022-01-27,Option Exercise,99.9,5402,539660,Jan 28 04:11 PM
Turoff James,"SVP, GC & Secretary",2022-01-27,Sale,195.67,5402,1057009,Jan 28 04:11 PM
Buck Michele,"Chairman, President and CEO",2022-01-07,Sale,196.45,5000,982250,Jan 10 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2022-01-07,Sale,196.45,150,29468,Jan 10 04:09 PM
Arway Pamela M,Director,2022-01-07,Sale,196.45,269,52845,Jan 07 06:54 PM
Turoff James,"SVP, GC & Secretary",2021-12-29,Option Exercise,88.14,806,71041,Dec 30 04:13 PM
Turoff James,"SVP, GC & Secretary",2021-12-29,Sale,191.01,806,153954,Dec 30 04:13 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-16,Option Exercise,90.39,1402,126727,Dec 17 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-16,Sale,191,1402,267782,Dec 17 04:11 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-12-07,Sale,180.78,150,27117,Dec 08 04:08 PM
Buck Michele,"Chairman, President and CEO",2021-12-07,Sale,180.78,5000,903900,Dec 08 04:10 PM
HERSHEY TRUST CO,10% Owner,2021-11-10,Sale,178.69,11100,1983445,Nov 12 11:37 AM
HERSHEY TRUST CO TRUSTEE IN TR,10% Owner,2021-11-10,Sale,178.69,11100,1983445,Nov 12 11:56 AM
Reiman Jason,SVP Chief Supply Chain Officer,2021-11-08,Sale,175.87,150,26380,Nov 09 04:21 PM
Buck Michele,"Chairman, President and CEO",2021-11-08,Sale,175.87,5000,879350,Nov 09 04:11 PM
Arway Pamela M,Director,2021-10-07,Sale,179.12,288,51587,Oct 07 04:09 PM
Buck Michele,"Chairman, President and CEO",2021-10-07,Sale,179.12,5000,895600,Oct 08 04:08 PM
Reiman Jason,SVP Chief Supply Chain Officer,2021-10-07,Sale,179.12,150,26868,Oct 08 04:05 PM
Raup Charles R,"President, U.S.",2021-09-27,Option Exercise,100.88,4523,456303,Sep 28 04:50 PM
Raup Charles R,"President, U.S.",2021-09-27,Sale,173.75,4523,785871,Sep 28 04:50 PM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-08,Option Exercise,102.46,2574,263739,Sep 10 09:14 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-08,Sale,176.21,3774,665014,Sep 10 09:14 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-07,Option Exercise,102.63,1181,121208,Sep 09 09:37 AM
Riggs Kristen J,"SVP, Chief Growth Officer",2021-09-07,Sale,175.42,1760,308748,Sep 09 09:37 AM
Buck Michele,"Chairman, President and CEO",2021-09-07,Sale,177.93,5000,889650,Sep 09 09:29 AM
Reiman Jason,SVP Chief Supply Chain Officer,2021-09-07,Sale,177.93,150,26690,Sep 09 09:23 AM
HERSHEY TRUST CO TRUSTEE IN TR,10% Owner,2021-08-02,Sale,178.48,5500,981630,Aug 04 01:20 PM
HERSHEY TRUST CO,10% Owner,2021-08-02,Sale,178.48,5500,981630,Aug 04 11:55 AM
Arway Pamela M,Director,2021-07-08,Sale,175.88,319,56106,Jul 12 08:41 AM
