Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
AFEYAN NOUBAR,Director,2022-05-25,Sale,130.8,10000,1308000,May 27 07:30 PM
Hoge Stephen,President,2022-05-24,Option Exercise,10.9,5000,54500,May 25 04:02 PM
Hoge Stephen,President,2022-05-24,Sale,136.6,5000,683000,May 25 04:02 PM
Hoge Stephen,President,2022-05-23,Option Exercise,10.9,5000,54500,May 25 04:02 PM
Hoge Stephen,President,2022-05-23,Sale,137.3,5000,686500,May 25 04:02 PM
Bancel Stephane,Chief Executive Officer,2022-05-19,Sale,140.96,10000,1409600,May 20 04:35 PM
AFEYAN NOUBAR,Director,2022-05-18,Sale,138.38,10000,1383800,May 20 07:30 PM
Hoge Stephen,President,2022-05-13,Option Exercise,4.29,15000,64400,May 16 04:09 PM
AFEYAN NOUBAR,Director,2022-05-13,Sale,134.47,100000,13446611,May 13 07:30 PM
Hoge Stephen,President,2022-05-13,Sale,132.69,15000,1990350,May 16 04:09 PM
Hoge Stephen,President,2022-05-12,Option Exercise,10.9,5000,54500,May 16 04:09 PM
Bancel Stephane,Chief Executive Officer,2022-05-12,Sale,121.1,10000,1211000,May 13 04:42 PM
AFEYAN NOUBAR,Director,2022-05-12,Sale,130.51,200000,26101175,May 13 07:30 PM
Hoge Stephen,President,2022-05-12,Sale,121.1,5000,605500,May 16 04:09 PM
Bancel Stephane,Chief Executive Officer,2022-05-11,Sale,127.13,9000,1144164,May 13 04:42 PM
AFEYAN NOUBAR,Director,2022-05-11,Sale,130.74,10000,1307400,May 13 07:30 PM
Nader Francois,Director,2022-05-10,Option Exercise,18.87,23100,435897,May 12 04:22 PM
Andres Juan,See remarks,2022-05-10,Sale,133.71,195,26074,May 11 04:24 PM
Meline David W,Chief Financial Officer,2022-05-10,Sale,133.71,156,20859,May 11 04:26 PM
Hoge Stephen,President,2022-05-10,Sale,133.71,234,31289,May 11 04:29 PM
Nader Francois,Director,2022-05-10,Sale,136.1,3196,434976,May 12 04:22 PM
Andres Juan,See remarks,2022-05-09,Option Exercise,134.4,435,58464,May 11 04:24 PM
Meline David W,Chief Financial Officer,2022-05-09,Option Exercise,134.4,348,46771,May 11 04:26 PM
Hoge Stephen,President,2022-05-09,Option Exercise,134.4,522,70157,May 11 04:29 PM
Bancel Stephane,Chief Executive Officer,2022-05-05,Sale,151.87,10000,1518700,May 06 04:09 PM
Andres Juan,See remarks,2022-05-04,Option Exercise,14.22,2000,28440,May 06 04:06 PM
Andres Juan,See remarks,2022-05-04,Sale,153.23,2000,306460,May 06 04:06 PM
Bancel Stephane,Chief Executive Officer,2022-05-04,Sale,147.25,9000,1325272,May 06 04:09 PM
Hoge Stephen,President,2022-05-03,Option Exercise,0.99,10000,9900,May 04 04:37 PM
Hoge Stephen,President,2022-05-03,Sale,141.93,10000,1419300,May 04 04:37 PM
Hoge Stephen,President,2022-05-02,Option Exercise,0.99,10000,9900,May 04 04:37 PM
Hoge Stephen,President,2022-05-02,Sale,134.87,10000,1348700,May 04 04:37 PM
Andres Juan,See remarks,2022-04-29,Option Exercise,14.22,2000,28440,May 02 04:24 PM
Andres Juan,See remarks,2022-04-29,Sale,150,2000,300000,May 02 04:24 PM
AFEYAN NOUBAR,Director,2022-04-28,Option Exercise,0,703,0,May 02 08:24 PM
NABEL ELIZABETH G,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:37 PM
Horning Sandra,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:38 PM
Tallett Elizabeth E,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:39 PM
Nader Francois,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:40 PM
SAGAN PAUL,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:42 PM
LANGER ROBERT,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:45 PM
Berenson Stephen,Director,2022-04-28,Option Exercise,0,703,0,May 02 04:47 PM
Bancel Stephane,Chief Executive Officer,2022-04-28,Sale,143.73,10000,1437300,Apr 29 04:18 PM
Bancel Stephane,Chief Executive Officer,2022-04-27,Sale,142.14,9000,1279301,Apr 29 04:18 PM
Hoge Stephen,President,2022-04-25,Option Exercise,5.95,20000,118900,Apr 26 04:07 PM
Hoge Stephen,President,2022-04-25,Sale,143.22,20000,2864497,Apr 26 04:07 PM
Bancel Stephane,Chief Executive Officer,2022-04-21,Sale,149.43,10000,1494300,Apr 22 04:05 PM
Andres Juan,See remarks,2022-04-20,Option Exercise,14.22,2000,28440,Apr 22 04:08 PM
Andres Juan,See remarks,2022-04-20,Sale,153,2000,306000,Apr 22 04:08 PM
Bancel Stephane,Chief Executive Officer,2022-04-20,Sale,150.59,9000,1355281,Apr 22 04:05 PM
Bancel Stephane,Chief Executive Officer,2022-04-14,Sale,168.59,10000,1685900,Apr 15 03:16 PM
Andres Juan,See remarks,2022-04-13,Option Exercise,14.22,2000,28440,Apr 15 03:09 PM
Hoge Stephen,President,2022-04-13,Option Exercise,4.29,15000,64400,Apr 14 04:06 PM
Bancel Stephane,Chief Executive Officer,2022-04-13,Sale,170.26,9000,1532347,Apr 15 03:16 PM
Andres Juan,See remarks,2022-04-13,Sale,158.37,2000,316740,Apr 15 03:09 PM
Hoge Stephen,President,2022-04-13,Sale,158.37,15000,2375550,Apr 14 04:06 PM
Hoge Stephen,President,2022-04-12,Option Exercise,10.9,5000,54500,Apr 14 04:06 PM
