Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Niccol Brian R,"Chairman, CEO",2021-08-04,Option Exercise,347.52,12194,4237630,Aug 06 04:34 PM
Niccol Brian R,"Chairman, CEO",2021-08-04,Sale,1901.22,9962,18939938,Aug 06 04:34 PM
Brandt Christopher W,Chief Marketing Officer,2021-08-04,Sale,1904,1575,2998800,Aug 06 04:30 PM
Brandt Christopher W,Chief Marketing Officer,2021-07-30,Option Exercise,403.89,2000,807780,Aug 03 04:32 PM
Brandt Christopher W,Chief Marketing Officer,2021-07-30,Sale,1840,1561,2872240,Aug 03 04:32 PM
Niccol Brian R,"Chairman, CEO",2021-07-23,Option Exercise,352.18,1043,367324,Jul 23 04:32 PM
Niccol Brian R,"Chairman, CEO",2021-07-23,Sale,1800.93,839,1510978,Jul 23 04:32 PM
Boatwright Scott,Chief Restaurant Officer,2021-07-22,Option Exercise,355.42,4177,1484589,Jul 23 04:19 PM
Andrada Marissa,Chief D&I and People Officer,2021-07-22,Option Exercise,470.09,1961,921846,Jul 23 04:16 PM
Brandt Christopher W,Chief Marketing Officer,2021-07-22,Option Exercise,403.89,3500,1413615,Jul 23 04:21 PM
Niccol Brian R,"Chairman, CEO",2021-07-22,Option Exercise,352.18,12957,4563196,Jul 23 04:32 PM
Schalow Laurie,"Chief Corp Affairs, Food Sft",2021-07-22,Option Exercise,355.42,1597,567606,Jul 23 04:34 PM
Theodoredis Roger E,Chief Legal Officer & GC,2021-07-22,Option Exercise,582.77,1696,988378,Jul 23 04:35 PM
Theodoredis Roger E,Chief Legal Officer & GC,2021-07-22,Sale,1763.48,1136,2003316,Jul 23 04:35 PM
Schalow Laurie,"Chief Corp Affairs, Food Sft",2021-07-22,Sale,1747.65,2162,3778419,Jul 23 04:34 PM
Niccol Brian R,"Chairman, CEO",2021-07-22,Sale,1800.87,10421,18766841,Jul 23 04:32 PM
Garner Curtis E,Chief Technology Officer,2021-07-22,Sale,1770,1369,2423130,Jul 23 04:22 PM
Brandt Christopher W,Chief Marketing Officer,2021-07-22,Sale,1753.73,2695,4726294,Jul 23 04:21 PM
Boatwright Scott,Chief Restaurant Officer,2021-07-22,Sale,1747.65,3331,5821422,Jul 23 04:19 PM
Baldocchi Albert S,Director,2021-07-22,Sale,1777.3,2500,4443259,Jul 23 04:18 PM
Baldocchi Albert S,Director,2021-07-22,Sale,1781.68,263,468582,Jul 23 04:18 PM
Andrada Marissa,Chief D&I and People Officer,2021-07-22,Sale,1800,1448,2606400,Jul 23 04:16 PM
Niccol Brian R,"Chairman, CEO",2021-07-21,Option Exercise,352.18,12000,4226160,Jul 23 04:32 PM
Niccol Brian R,"Chairman, CEO",2021-07-21,Sale,1703.24,9513,16202921,Jul 23 04:32 PM
Niccol Brian R,"Chairman, CEO",2021-07-12,Option Exercise,352.18,10000,3521800,Jul 14 04:32 PM
Niccol Brian R,"Chairman, CEO",2021-07-12,Sale,1608.22,7798,12540907,Jul 14 04:32 PM
Boatwright Scott,Chief Restaurant Officer,2021-07-12,Sale,1600,1607,2571200,Jul 14 04:31 PM
