Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Rogers Scot Frazier,EVP and General Counsel,2021-11-03,Sale,220.53,7975,1758738,Nov 04 02:20 PM
Yamamoto Mika,"EVP, Chief Marketing Officer",2021-11-02,Sale,218.47,6118,1336583,Nov 04 02:19 PM
FOUNTAIN THOMAS DEAN,EVP Global Services & Strategy,2021-11-02,Sale,218.54,7024,1535008,Nov 04 02:16 PM
Locoh-Donou Francois,"President, CEO & Director",2021-11-02,Sale,218.54,7500,1639018,Nov 04 02:14 PM
WHALEN CHAD MICHAEL,"EVP, Worldwide Sales",2021-11-02,Sale,218.45,1887,412207,Nov 04 02:14 PM
SPRAGUE KARA LYNN,"EVP & GM, Application Services",2021-11-01,Option Exercise,0,3280,0,Nov 03 04:13 PM
WHALEN CHAD MICHAEL,"EVP, Worldwide Sales",2021-11-01,Option Exercise,0,2273,0,Nov 03 04:14 PM
ROBERTSON ANGUS JAMES BRUCE,"SVP & GM, Nginx",2021-11-01,Option Exercise,0,1939,0,Nov 03 04:11 PM
Rogers Scot Frazier,EVP and General Counsel,2021-11-01,Option Exercise,0,2411,0,Nov 03 04:12 PM
Pelzer Francis J.,"EVP, Chief Financial Officer",2021-11-01,Option Exercise,0,4090,0,Nov 03 04:10 PM
Lin Geng,"EVP, Chief Technology Officer",2021-11-01,Option Exercise,0,2531,0,Nov 03 04:09 PM
Locoh-Donou Francois,"President, CEO & Director",2021-11-01,Option Exercise,0,8294,0,Nov 03 04:09 PM
FOUNTAIN THOMAS DEAN,EVP Global Services & Strategy,2021-11-01,Option Exercise,0,3972,0,Nov 03 04:08 PM
Yamamoto Mika,"EVP, Chief Marketing Officer",2021-11-01,Option Exercise,0,2961,0,Nov 03 04:16 PM
WHITE ANA MARIA,EVP and Chief HR Officer,2021-11-01,Option Exercise,0,3391,0,Nov 03 04:15 PM
WHITE ANA MARIA,EVP and Chief HR Officer,2021-11-01,Sale,210.56,169,35585,Nov 03 04:15 PM
Rogers Scot Frazier,EVP and General Counsel,2021-10-27,Sale,218.26,4829,1053988,Oct 29 11:49 AM
Pelzer Francis J.,"EVP, Chief Financial Officer",2021-10-15,Sale,205.09,1200,246108,Oct 19 11:28 AM
WHITE ANA MARIA,EVP and Chief HR Officer,2021-10-04,Sale,199.91,169,33785,Oct 06 11:25 AM
Locoh-Donou Francois,"President, CEO & Director",2021-09-15,Sale,201.69,1300,262197,Sep 17 11:59 AM
Pelzer Francis J.,"EVP, Chief Financial Officer",2021-09-15,Sale,201.69,1200,242028,Sep 17 11:58 AM
HIGGINSON ALAN,Director,2021-09-02,Sale,202.28,1000,202275,Sep 02 07:18 PM
WHALEN CHAD MICHAEL,"EVP, Worldwide Sales",2021-08-24,Sale,203.08,479,97275,Aug 26 11:12 AM
WHALEN CHAD MICHAEL,"EVP, Worldwide Sales",2021-08-17,Sale,202.34,482,97528,Aug 18 01:38 PM
Locoh-Donou Francois,"President, CEO & Director",2021-08-16,Sale,203.22,1300,264186,Aug 17 02:41 PM
WHALEN CHAD MICHAEL,"EVP, Worldwide Sales",2021-08-10,Sale,210.28,472,99252,Aug 12 12:37 PM
FOUNTAIN THOMAS DEAN,EVP Global Services & Strategy,2021-08-03,Sale,208.31,2005,417662,Aug 05 11:58 AM
