Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
ROBBIATI TAREK,EVP & CFO,2022-01-13,Sale,17.5,102133,1787328,Jan 18 04:20 PM
MacDonald Neil B,"SVP, GM of Compute",2022-01-05,Sale,17,36910,627470,Jan 06 06:11 PM
Black Thomas E Jr,"SVP, GM of Storage",2022-01-04,Sale,16.36,17082,279462,Jan 06 06:11 PM
ROBBIATI TAREK,EVP & CFO,2022-01-04,Sale,16.36,185604,3036481,Jan 06 06:11 PM
Neri Antonio F,President and CEO,2021-12-28,Option Exercise,12.36,315004,3893449,Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-28,Sale,15.98,315004,5032220,Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-27,Option Exercise,12.36,9088,112328,Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-27,Sale,15.96,9088,144999,Dec 29 04:07 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-12-23,Sale,15.8,17078,269832,Dec 23 04:23 PM
ROBBIATI TAREK,EVP & CFO,2021-12-15,Option Exercise,14.79,119629,1769313,Dec 16 07:41 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2021-12-15,Option Exercise,14.79,4638,68596,Dec 17 06:51 PM
SCHULTZ JOHN F,"EVP, COLO",2021-12-15,Option Exercise,14.79,11749,173768,Dec 17 06:51 PM
Rothman Irv,Pres & CEO Financial Services,2021-12-15,Option Exercise,14.79,1461,21608,Dec 17 06:51 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-15,Option Exercise,14.79,1240,18340,Dec 16 07:41 PM
Hotard Justin,"SVP, GM, HPC and AI",2021-12-14,Sale,14.55,40012,582175,Dec 16 07:42 PM
Karros Kirt P,"SVP, Finance & Treasurer",2021-12-14,Sale,14.55,31710,461380,Dec 16 07:42 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-14,Sale,14.55,30947,450279,Dec 16 07:41 PM
MacDonald Neil B,"SVP, GM of Compute",2021-12-13,Sale,15.17,16486,250093,Dec 13 05:49 PM
Mottram Phil,"President, Intelligent Edge",2021-12-10,Option Exercise,15.21,22740,345875,Dec 13 05:49 PM
MacDonald Neil B,"SVP, GM of Compute",2021-12-10,Option Exercise,15.21,42955,653346,Dec 13 05:49 PM
Hotard Justin,"SVP, GM, HPC and AI",2021-12-10,Option Exercise,15.21,61900,941499,Dec 13 05:48 PM
ROBBIATI TAREK,EVP & CFO,2021-12-10,Option Exercise,15.21,152753,2323373,Dec 13 05:48 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-10,Option Exercise,15.21,46395,705668,Dec 13 05:49 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-12-10,Option Exercise,15.21,49649,755161,Dec 13 05:47 PM
Karros Kirt P,"SVP, Finance & Treasurer",2021-12-10,Option Exercise,15.21,48475,737305,Dec 13 05:48 PM
Rothman Irv,Pres & CEO Financial Services,2021-12-10,Option Exercise,15.21,38130,579957,Dec 13 05:46 PM
SCHULTZ JOHN F,"EVP, COLO",2021-12-10,Option Exercise,15.21,142481,2167136,Dec 13 05:44 PM
Neri Antonio F,President and CEO,2021-12-10,Option Exercise,15.21,428601,6519021,Dec 13 05:45 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2021-12-10,Option Exercise,15.21,112357,1708950,Dec 13 05:45 PM
MacDonald Neil B,"SVP, GM of Compute",2021-10-26,Sale,15.46,8535,131951,Oct 26 08:16 PM
MacDonald Neil B,"SVP, GM of Compute",2021-10-23,Option Exercise,15.36,13470,206899,Oct 26 08:16 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-10-22,Sale,15.65,10285,160960,Oct 26 08:16 PM
Hotard Justin,"SVP, GM, HPC and MCS",2021-10-21,Sale,15.41,12286,189327,Oct 21 06:56 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-10-19,Option Exercise,15.37,14373,220913,Oct 21 06:56 PM
Hotard Justin,"SVP, GM, HPC and MCS",2021-10-19,Option Exercise,15.37,18004,276721,Oct 21 06:56 PM
Neri Antonio F,President and CEO,2021-10-15,Option Exercise,8.92,88136,786173,Oct 19 06:04 PM
Neri Antonio F,President and CEO,2021-10-15,Sale,15.26,88136,1344876,Oct 19 06:04 PM
ROBBIATI TAREK,EVP & CFO,2021-09-19,Option Exercise,13.55,46334,627826,Sep 21 05:26 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-09-10,Sale,14.55,16512,240250,Sep 14 05:51 PM
Rothman Irv,Pres & CEO Financial Services,2021-09-08,Sale,14.96,10000,149600,Sep 08 06:36 PM
