Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Clark Gina,Executive Vice President,2021-11-12,Option Exercise,98.24,16027,1574492,Nov 15 08:28 PM
Clark Gina,Executive Vice President,2021-11-12,Sale,125.83,16027,2016679,Nov 15 08:28 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-11-09,Option Exercise,87.53,24264,2123903,Nov 12 04:42 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-11-09,Sale,125.33,24264,3041007,Nov 12 04:42 PM
Mauch Robert P.,Executive Vice President,2021-11-02,Option Exercise,98.24,41214,4048863,Nov 03 04:36 PM
Mauch Robert P.,Executive Vice President,2021-11-02,Sale,125.34,41214,5165763,Nov 03 04:36 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-10-12,Option Exercise,87.53,24265,2123979,Oct 14 04:16 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-10-12,Sale,119.79,24265,2906704,Oct 14 04:16 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-09-20,Option Exercise,87.53,24265,2123979,Sep 22 04:11 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-09-20,Sale,121.9,24265,2957904,Sep 22 04:11 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2021-09-02,Option Exercise,98.24,17673,1736196,Sep 03 04:12 PM
Krikorian Lazarus,SVP & Chief Accounting Officer,2021-09-02,Sale,124.51,17673,2200465,Sep 03 04:12 PM
Chou John G.,Executive Vice President,2021-08-19,Option Exercise,88.71,6081,539446,Aug 23 04:04 PM
Chou John G.,Executive Vice President,2021-08-19,Sale,117.94,6081,717193,Aug 23 04:04 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-08-17,Option Exercise,98.24,12784,1255900,Aug 19 04:31 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-08-17,Sale,120.53,12784,1540856,Aug 19 04:31 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-08-10,Option Exercise,88.71,18666,1655861,Aug 12 04:13 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-08-10,Sale,118.66,20912,2481418,Aug 12 04:13 PM
Battaglia Silvana,Executive Vice President,2021-08-06,Option Exercise,86.09,4515,388696,Aug 09 04:06 PM
Battaglia Silvana,Executive Vice President,2021-08-06,Sale,121.95,4655,567677,Aug 09 04:06 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-07-20,Option Exercise,98.24,12784,1255900,Jul 21 04:04 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-07-20,Sale,117.66,12784,1504165,Jul 21 04:04 PM
Chou John G.,Executive Vice President,2021-07-19,Option Exercise,88.71,6082,539534,Jul 20 04:08 PM
Chou John G.,Executive Vice President,2021-07-19,Sale,112.09,6082,681731,Jul 20 04:08 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-07-13,Option Exercise,88.71,18666,1655861,Jul 14 04:09 PM
COLLIS STEVEN H,"Chairman, President & CEO",2021-07-13,Sale,114.9,20912,2402789,Jul 14 04:09 PM
